TIME_PERIOD,ecb_0,ecb_3m,ecb_6m,ecb_9m,ecb_1y,ecb_2y,ecb_3y,ecb_4y,ecb_5y,ecb_6y,ecb_7y,ecb_8y,ecb_9y,ecb_10y,ecb_11y,ecb_12y,ecb_13y,ecb_14y,ecb_15y,ecb_16y,ecb_17y,ecb_18y,ecb_19y,ecb_20y,ecb_21y,ecb_22y,ecb_23y,ecb_24y,ecb_25y,ecb_26y,ecb_27y,ecb_28y,ecb_29y,ecb_30y
2020-11-27,-0.557,-0.715686506780683,-0.7175034512901904,-0.7224760037468287,-0.7294436368885253,-0.7617949438589022,-0.7818697632839613,-0.7814496781632911,-0.7625593601484324,-0.7303555459016939,-0.6900841424898947,-0.6459954163310311,-0.6011388716180339,-0.5575061289094765,-0.516273546809142,-0.4780389215709293,-0.4430152635576447,-0.4111754820059357,-0.3823539633574673,-0.3563144479031475,-0.3327933065509332,-0.3115257129791715,-0.2922603855890109,-0.2747669698156023,-0.2588388670686343,-0.2442933821595891,-0.23097040003403,-0.2187303503187878,-0.20745191728269,-0.1970297577792852,-0.1873723666765442,-0.1784001539530942,-0.1700437532721553,-0.1622425570944556
2020-11-30,-0.56,-0.715622910839794,-0.7152348672076927,-0.7183402465984594,-0.7237412651193276,-0.7521799828321072,-0.7708577666982945,-0.7703672122424012,-0.7520053480846873,-0.7205175239895065,-0.6809391037435395,-0.6374290130088576,-0.59301113356987,-0.5496842544259004,-0.5086456141217681,-0.4705173041024366,-0.4355350277363392,-0.4036907657320672,-0.3748339220671595,-0.3487395236098827,-0.3251521111968065,-0.3038125762711963,-0.2844735054804623,-0.2669070626897634,-0.2509082097679866,-0.2362951494601644,-0.2229082182760133,-0.2106080053025016,-0.1992731698655322,-0.1887982331091999,-0.1790914927038768,-0.170073132142669,-0.1616735497554722,-0.1538319063049529
2020-12-01,-0.557,-0.7131951691262772,-0.7106552255909154,-0.7117970564019056,-0.7153611873599859,-0.7370835011639971,-0.7496462768433849,-0.7438629610948846,-0.7213742067641498,-0.6870759000653086,-0.6459523096736168,-0.6019839978443025,-0.5579636467713551,-0.5156576019209256,-0.4760578430646878,-0.4396198696767206,-0.4064525576721238,-0.3764565489183942,-0.349419012355417,-0.3250752266000569,-0.3031465531808037,-0.2833624077876824,-0.2654718266332874,-0.2492485392803036,-0.2344921756058184,-0.221027312810276,-0.2087014333709169,-0.1973824415126486,-0.1869561116126077,-0.1773236693722273,-0.1683996012665565,-0.1601097258934068,-0.1523895263309483,-0.1451827248980839
2020-12-02,-0.556,-0.7165198809879875,-0.7147239692540187,-0.7154916174624077,-0.7179218214502199,-0.7320714788885962,-0.7375562641319484,-0.7272312840282988,-0.7022603005806607,-0.6665681430562436,-0.6243533735999418,-0.5791303310703566,-0.5334914487233906,-0.489175404356875,-0.4472383491781242,-0.4082361161792245,-0.3723810849686737,-0.3396639817411646,-0.309942433957256,-0.2830021895060017,-0.2585975552429818,-0.2364768483225254,-0.216397472046371,-0.1981340648018026,-0.1814821907191217,-0.1662592794498421,-0.1523039608034224,-0.1394745406476805,-0.1276470888359222,-0.1167134245287444,-0.1065791626518151,-0.0971619075118138,-0.0883896314282427,-0.0801992475440827
2020-12-03,-0.556,-0.7225891370743915,-0.7220609905176895,-0.7242440576078728,-0.728194187167694,-0.7488252382529592,-0.7604526899177664,-0.7552829378791084,-0.7343142883959506,-0.7015427888996131,-0.6613352812924607,-0.6173971140853425,-0.5724984833760671,-0.5285281364203134,-0.4866615140024155,-0.4475453069994368,-0.4114588045446308,-0.3784405867220757,-0.3483815655145723,-0.3210899707398795,-0.2963347835270686,-0.2738734801336964,-0.253468812701705,-0.2348981967195313,-0.2179582832825377,-0.2024665147343121,-0.1882608816353921,-0.1751986826703759,-0.1631547993618975,-0.1520198009282116,-0.1416980644929679,-0.13210601181025,-0.1231705108899811,-0.1148274589057414
2020-12-04,-0.555,-0.7285425945884187,-0.7287617761593188,-0.731515868508362,-0.7358866513382416,-0.757104528119632,-0.7682591793107276,-0.762138653556367,-0.7400551458761253,-0.7061662532447524,-0.6649152923699582,-0.6200378348851414,-0.574310172020418,-0.5296154079176629,-0.487118370592579,-0.4474537305496806,-0.410889111969456,-0.3774525624060003,-0.347025848760214,-0.3194094369153935,-0.2943658007542162,-0.2716469994512427,-0.2510112880326742,-0.2322323486296287,-0.2151037271259401,-0.1994402747870427,-0.1850778112126225,-0.1718718076119856,-0.1596955994646782,-0.1484384412850299,-0.1380035864197788,-0.1283064911340378,-0.1192731898118983,-0.1108388563991715
2020-12-07,-0.555,-0.7349572690543944,-0.7380702257562417,-0.7432856820722151,-0.7497590428111987,-0.7768755045591593,-0.7915574011385251,-0.7877919464893393,-0.7674294579733343,-0.7348670050938368,-0.6946593128977061,-0.6506017362484089,-0.605510653396947,-0.5613015189065695,-0.5191674589140476,-0.4797680872378183,-0.44339253263789,-0.4100868370089008,-0.3797473882333881,-0.3521862211709325,-0.3271747521716031,-0.3044718114674147,-0.2838406871082879,-0.2650587394619408,-0.2479221597197836,-0.2322476716780945,-0.2178723988223951,-0.2046527040096315,-0.1924625196327818,-0.1811914891987263,-0.1707431103354642,-0.1610329843031324,-0.1519872234463213,-0.1435410352718789
2020-12-08,-0.559,-0.7354832580857064,-0.7407481904502109,-0.7478639179163584,-0.7560271478691634,-0.7883969369893653,-0.8068262735779093,-0.8059529809047365,-0.7879215290159083,-0.7572697604251672,-0.7186311552903724,-0.6758560648755227,-0.6318064155772976,-0.5884381042211411,-0.5469803329686935,-0.5081242358034701,-0.4721857563352587,-0.4392331773778544,-0.4091809351895001,-0.3818554495088384,-0.3570394383385802,-0.3345005137942571,-0.3140087333967456,-0.2953466485235057,-0.2783144205642076,-0.2627318093892237,-0.2484382653974894,-0.2352919428379312,-0.2231681622949315,-0.2119576521195876,-0.2015647662475442,-0.1919057894815927,-0.1829073864025414,-0.1745052162376774
2020-12-09,-0.556,-0.7480990376095246,-0.7520901427950137,-0.7579780659502304,-0.7649649580653886,-0.7931897989571532,-0.8083505578562433,-0.8049519295515846,-0.7849720572336891,-0.7528001270676836,-0.7129528474697286,-0.6691948173362445,-0.6243273709120825,-0.580264468743704,-0.5382064875431105,-0.4988246365588131,-0.4624208465808959,-0.4290532708616705,-0.3986287661308119,-0.3709678668693437,-0.3458485595324121,-0.3230345395582974,-0.3022925496497124,-0.2834022920574661,-0.2661614547446775,-0.2503876373669496,-0.2359183972611069,-0.2226102267332763,-0.2103369859189765,-0.1989881189891951,-0.1884668500342204,-0.1786884690764854,-0.1695787639957291,-0.1610726204350954
2020-12-10,-0.556,-0.7460953378708745,-0.7493067816545672,-0.7546048208625871,-0.761162183253508,-0.7888186029013537,-0.804498941312711,-0.8020982126783567,-0.7832784064387552,-0.7522712972781394,-0.7135207452744767,-0.6707625864476507,-0.6267916213478895,-0.5835258649396518,-0.5421742526220248,-0.5034179658115763,-0.4675688219305598,-0.4346941086174745,-0.4047088226985118,-0.3774406108621739,-0.3526736057848894,-0.3301767827997901,-0.3097214070187435,-0.2910910502621608,-0.2740867120732742,-0.2585288290192569,-0.2442573925794036,-0.2311309878235659,-0.2190252783534012,-0.2078312665183519,-0.1974535264010962,-0.1878085210670753,-0.1788230607737349,-0.170432924993665
2020-12-11,-0.557,-0.7506122652848533,-0.7561459917453355,-0.7635438284825926,-0.7720061610629139,-0.8057528242707397,-0.8257630203897848,-0.8265052198569847,-0.8099789562141888,-0.7806345524519758,-0.7430702673208573,-0.7011377915622434,-0.6577215678778376,-0.6148095761806123,-0.573665112469687,-0.5350111139221494,-0.499191001891808,-0.466295598191472,-0.4362571272646778,-0.4089156224204953,-0.384063951975464,-0.3614771199278495,-0.3409304459014648,-0.3222101398958403,-0.3051188404125795,-0.2894779305901855,-0.2751278783634479,-0.2619274337847286,-0.2497522255242179,-0.2384930983251599,-0.228054398560071,-0.2183523265554791,-0.2093134176317647,-0.2008731785042382
2020-12-14,-0.558,-0.7589300754884224,-0.7594296934884276,-0.7624276964240475,-0.7670568810172851,-0.7899959302693511,-0.8043003297817957,-0.8024073369948064,-0.7850206731384501,-0.755785849295016,-0.7188157813142371,-0.6776796977313553,-0.6351052824094316,-0.5929995565695565,-0.5525891054537118,-0.5145849078083309,-0.4793314351978182,-0.4469267054784078,-0.417312429313883,-0.3903383693566444,-0.3658063762536143,-0.343499294317334,-0.3231990643814844,-0.304697377484683,-0.2878013567059476,-0.2723360328623507,-0.2581448358529441,-0.2450889244711351,-0.2330458938640434,-0.2219082033011867,-0.2115815338963144,-0.2019831979226615,-0.1930406645478339,-0.1846902311725639
2020-12-15,-0.551,-0.7595270264005023,-0.7597215076422739,-0.7625003843064446,-0.7669857110215492,-0.7899227791623034,-0.8048136800032397,-0.8037927900008066,-0.7873808331652152,-0.7591185474118238,-0.7230635072286877,-0.6827597601141169,-0.6409274343783795,-0.599475694303583,-0.5596381043489207,-0.5221345827228854,-0.487318880548977,-0.455297787771451,-0.4260208924912461,-0.3993448162088464,-0.3750772676570917,-0.3530060353223907,-0.3329172041654813,-0.3146059271271646,-0.2978822170676081,-0.2825735197944103,-0.2685252885900278,-0.255600383600769,-0.2436778366860004,-0.2326513261099203,-0.2224275724324238,-0.2129247787977574,-0.2040711817948329,-0.1958037432025269
2020-12-16,-0.557,-0.7544950690065899,-0.7499939797389424,-0.7484147730756745,-0.7488747213352038,-0.7588096560766533,-0.7648932250100797,-0.7581697229454147,-0.7382053131810937,-0.7078065957912352,-0.6705079679139803,-0.6295002844350837,-0.5872755811991626,-0.5456016619925665,-0.5056281700377783,-0.4680276554298288,-0.4331288737683674,-0.4010267408725523,-0.371666272673415,-0.3449032928926689,-0.3205464364621946,-0.2983850120831348,-0.2782066425789959,-0.2598077795507627,-0.2429994132759565,-0.2276096520452752,-0.21348434173452,-0.2004865219863398,-0.1884952460546567,-0.1774041028229762,-0.167119650636486,-0.157559886503691,-0.1486528180893996,-0.1403351703136728
2020-12-17,-0.556,-0.7634169308541476,-0.7581297229208559,-0.7560243965431843,-0.7561875667551543,-0.7666777777195573,-0.7750200470663628,-0.7712118139790975,-0.7541848783912504,-0.7264098703285744,-0.6912805092409311,-0.6519635629822464,-0.6109891972008099,-0.5701908146163914,-0.5307905728371543,-0.4935294179345382,-0.4587953347796696,-0.4267317715633187,-0.397321946732748,-0.3704508138499949,-0.3459486231754791,-0.3236203245707287,-0.3032645780251553,-0.2846854129783067,-0.2676988546726666,-0.2521362145237344,-0.2378452478353558,-0.2246900089351569,-0.2125499614583521,-0.2013187082802294,-0.1909025717573023,-0.1812191642819707,-0.1721960291256682,-0.1637693927746587
2020-12-18,-0.558,-0.7515889513848957,-0.7472090845107885,-0.7457945567557678,-0.7464725917680854,-0.7578680392703783,-0.7662119022703369,-0.7621871981893253,-0.7450078275504368,-0.7172311463420065,-0.6822509399456647,-0.6432018846053,-0.6025755187127739,-0.5621708132151224,-0.5231831056890033,-0.4863342309940464,-0.4519995795378346,-0.4203150145002206,-0.3912597793201549,-0.3647173188057719,-0.3405179721335716,-0.318467749031939,-0.2983669064600847,-0.2800213189822325,-0.2632489205044022,-0.2478828826256263,-0.2337727093162698,-0.2207840610516909,-0.2087978543186543,-0.1977089929733284,-0.1874249567983956,-0.1778643838393357,-0.1689557243564349,-0.1606360063163882
2020-12-21,-0.557,-0.7580139068158385,-0.7541041076917294,-0.7531882456436387,-0.7543799925120473,-0.767790808723678,-0.7778280564660678,-0.7750448550929225,-0.7586673615341626,-0.731322769807548,-0.6964893382290893,-0.6573809068313725,-0.6165551642953675,-0.5758626630457333,-0.5365369961404469,-0.499327197520691,-0.4646272163469784,-0.4325850045310107,-0.4031872128256908,-0.3763214088627991,-0.3518198203318692,-0.3294888773515789,-0.3091283339162261,-0.2905430163366407,-0.2735495209022951,-0.257979560681004,-0.2436811672717598,-0.2305185798068194,-0.2183713809065366,-0.2071332458013883,-0.1967105367267601,-0.1870208837817368,-0.1779918331772292,-0.1695596048229873
2020-12-22,-0.558,-0.758078738166188,-0.7540357239339652,-0.7528415758772777,-0.7536532829867184,-0.7651329987554898,-0.7734209265666547,-0.7695348653972247,-0.7527476201285137,-0.7255697046195726,-0.6913209847249302,-0.6530677394541318,-0.6132491743526578,-0.5736288136004735,-0.5353806169918349,-0.4992154665873625,-0.4655049143961716,-0.4343854896916304,-0.4058397140411303,-0.3797556327834985,-0.3559686770127708,-0.3342899359123816,-0.3145244516567731,-0.2964824521344085,-0.279985744272013,-0.264870896127946,-0.2509903633348396,-0.2382123579101969,-0.22641999631048,-0.2155100781163523,-0.205391718094379,-0.1959849671236027,-0.1872194996056955,-0.179033407536006
2020-12-23,-0.559,-0.7574041899252221,-0.7499330129675724,-0.7455491481455809,-0.7434002382190525,-0.7451138523536369,-0.7464159154911072,-0.7376424839636302,-0.7174947907096518,-0.6880383876214706,-0.652262438049116,-0.6129952001190615,-0.5725085960391296,-0.5324507486301204,-0.4939172039135391,-0.4575662376995448,-0.4237344968691774,-0.3925355759587341,-0.3639370595098334,-0.3378173428454267,-0.3140056688229344,-0.2923091851858399,-0.2725304389140273,-0.2544780863539815,-0.2379729483528152,-0.2228509753026359,-0.2089642353994216,-0.1961806961755392,-0.1843833178641063,-0.1734687980875338,-0.1633461829552729,-0.1539354751663771,-0.145166313635804,-0.1369767628741979
2020-12-28,-0.553,-0.7574553040812857,-0.7605214201352424,-0.7626192406797268,-0.7638129973726702,-0.7607145936435282,-0.7474594681376989,-0.7267593875390945,-0.7007648116816698,-0.6711705704029587,-0.6393026023996877,-0.6061890483933197,-0.5726184302772719,-0.5391871813213847,-0.5063384043590728,-0.4743934121482258,-0.4435773358910335,-0.4140398651281298,-0.3858719972964666,-0.3591195218215484,-0.333793836415273,-0.3098805878604769,-0.2873465423047965,-0.2661450178945213,-0.2462201528999723,-0.2275102331907765,-0.2099502622416427,-0.1934739233136149,-0.1780150558370947,-0.1635087453024715,-0.1498921072957739,-0.1371048309976017,-0.1250895349103769,-0.1137919773080375
2020-12-29,-0.557,-0.7355782289632964,-0.7437616354878122,-0.750527617554356,-0.7559711895144576,-0.7662432882365278,-0.7616984369281061,-0.7463001399424631,-0.7231692858069074,-0.6947470315042898,-0.6629278076572716,-0.629167745608822,-0.5945729085019331,-0.5599709461497477,-0.5259691614222057,-0.4930014521077348,-0.4613661584474755,-0.431256487549192,-0.4027848889809,-0.3760025104598652,-0.3509146599038644,-0.3274930328901275,-0.3056853266974846,-0.2854227485399909,-0.2666258321421968,-0.2492088999759598,-0.2330834453874617,-0.2181606570954737,-0.204353266152204,-0.1915768607817836,-0.1797507861868958,-0.1687987233151147,-0.158649021771938,-0.1492348467881825
2020-12-30,-0.555,-0.745606274289634,-0.7517205247437196,-0.7566943541965387,-0.7605999667934932,-0.7668552891848657,-0.7608823681909509,-0.7457612516005976,-0.7239505599136309,-0.697402482693342,-0.6676574497601204,-0.6359219682413979,-0.6031325285651743,-0.5700079921508663,-0.5370924647909741,-0.5047903191148886,-0.4733947458539393,-0.4431109774876924,-0.4140751313852693,-0.3863694561877273,-0.3600346294122851,-0.3350796415026722,-0.3114897079640579,-0.2892325736007075,-0.2682635085430571,-0.2485292424752119,-0.2299710393905467,-0.2125270787582609,-0.1961342788826674,-0.1807296734004229,-0.166251431390541,-0.1526395947200352,-0.1398365923922897,-0.1277875802886341
2021-01-04,-0.566,-0.6242774492309118,-0.6493349207981933,-0.6712985319385525,-0.690397652024682,-0.7422394441399152,-0.7631193521168469,-0.761961305279411,-0.7455204489071154,-0.7188709026028475,-0.6857886197634979,-0.6490512568813029,-0.6106724796354,-0.5720845536627377,-0.5342802118869017,-0.4979225130998204,-0.4634295923829663,-0.4310397600742526,-0.4008612578971173,-0.3729100689245714,-0.3471384544891567,-0.3234563177422416,-0.3017470397382098,-0.2818790752323421,-0.2637143123165373,-0.2471139769956911,-0.2319426884057076,-0.2180711326924758,-0.2053777157285266,-0.1937494705727469,-0.1830824298981421,-0.1732816225708786,-0.1642608140272381,-0.1559420795831694
2021-01-05,-0.563,-0.6279031747545535,-0.6529265594623753,-0.674856729238222,-0.6939231265865091,-0.7456423623157782,-0.7664149066985799,-0.7651659411173979,-0.7486507579657613,-0.7219428856801611,-0.6888172184519248,-0.6520500820931989,-0.6136536807251516,-0.5750587859195333,-0.5372566707966868,-0.5009090119553159,-0.4664326660893705,-0.4340647827761152,-0.4039125656704376,-0.3759910814986145,-0.3502517919895069,-0.3266039099410029,-0.3049302263842,-0.2850986968114362,-0.2669707911358285,-0.2504073888535578,-0.2352728253483706,-0.2214375575009413,-0.208779808854393,-0.1971864702671859,-0.1865534662706895,-0.1767857462845405,-0.1677970202923764,-0.1595093280605186
2021-01-06,-0.566,-0.6270389756878381,-0.6505365761860582,-0.6709771554287641,-0.6885908689310174,-0.7348771089019743,-0.750826275528151,-0.7453500807032141,-0.7251729799321835,-0.6953272572279903,-0.6595411358242225,-0.6205423384814823,-0.5802949203647998,-0.5401835256757694,-0.5011562911578005,-0.4638352865656614,-0.4286015249313832,-0.395660098346084,-0.3650898213898306,-0.3368808329176538,-0.3109628685369254,-0.2872263315059493,-0.2655378275447551,-0.245751464093419,-0.2277169268594723,-0.2112851200950558,-0.196311979210312,-0.182660924929062,-0.1702043191653639,-0.1588241977390945,-0.1484124888698907,-0.1388708750589979,-0.1301104162941349,-0.1220510219671835
2021-01-07,-0.565,-0.635251879361665,-0.6587690515948239,-0.6792029189155876,-0.6967861807547323,-0.7427578696020181,-0.7581727913595548,-0.752034345729554,-0.7311327161851326,-0.700546322660033,-0.6640348512314289,-0.6243465993245016,-0.5834582078892145,-0.5427611275747775,-0.5032061961152232,-0.4654153380383286,-0.4297675143821529,-0.3964645523143382,-0.3655812946494308,-0.3371035649869278,-0.310956695717727,-0.2870267736138481,-0.2651762892696037,-0.2452555068570112,-0.2271105791853545,-0.2105892037174688,-0.1955444350869015,-0.1818371285044464,-0.1693373780660514,-0.1579252278815799,-0.1474908669797128,-0.1379344670206097,-0.1291657817276288,-0.1211035960723982
2021-01-08,-0.562,-0.6425462290128836,-0.6651956554703464,-0.684846961844537,-0.7017264559179365,-0.7455574290583582,-0.7596806071828062,-0.752854591621321,-0.7316859961197864,-0.7011167315434239,-0.6648059910010575,-0.625429007548687,-0.5849101284116762,-0.5446041356699363,-0.5054368612801081,-0.4680138478558899,-0.4327039784292896,-0.3997035443742343,-0.3690850653868183,-0.3408342584945578,-0.3148778261751523,-0.2911041581394267,-0.2693785862665798,-0.2495544728829957,-0.2314811293410752,-0.2150093389621501,-0.1999950833299548,-0.1863019336829681,-0.1738024618195082,-0.1623789411922125,-0.1519235437215824,-0.142338187331414,-0.1335341501576055,-0.1254315373188252
2021-01-11,-0.564,-0.6266573639554202,-0.6502365542957924,-0.670639659467953,-0.6881087838238841,-0.7329546122070121,-0.7464974717602737,-0.7380734302411271,-0.7147079401025702,-0.6816417232088718,-0.6427425788854029,-0.6008270991193765,-0.5579113423027682,-0.5154055823530368,-0.4742651140322413,-0.4351065978970747,-0.3982974413243783,-0.3640241327019726,-0.3323441918385339,-0.303225405032268,-0.2765752253265434,-0.2522625951199391,-0.230133955809562,-0.2100248206401658,-0.1917679809540322,-0.1751991754855608,-0.1601608635978744,-0.1465045955762987,-0.1340923576568453,-0.1227971795322959,-0.1125032222138564,-0.1031055100298226,-0.0945094288090211,-0.0866300802346162
2021-01-12,-0.563,-0.6257298953485954,-0.6478654975937993,-0.666901076703056,-0.6830749910941412,-0.7233943040983397,-0.7333111574949629,-0.7219949487147659,-0.6963343372813147,-0.6614578837838483,-0.6211415175094723,-0.5781266628940394,-0.5343679481386423,-0.4912255062157467,-0.4496137603913945,-0.41011610396593,-0.3730729094337963,-0.3386487333177714,-0.3068833375676081,-0.2777301610157545,-0.2510850924729362,-0.2268077786730673,-0.2047372119299413,-0.1847029572984189,-0.1665330759049195,-0.1500595629223817,-0.1351219318735474,-0.1215694307821211,-0.1092622615927312,-0.0980720854510317,-0.0878820274839382,-0.0785863413774206,-0.0700898529373175,-0.0623072702690921
2021-01-13,-0.562,-0.62903956939017,-0.6514910635191731,-0.6709564918228239,-0.6876607798826396,-0.7308742014281062,-0.7444688738517682,-0.7371611818301074,-0.7155309788574802,-0.684504247718098,-0.6477316915609062,-0.6078850237476718,-0.5668882678756648,-0.5260978206321765,-0.4864421906937606,-0.4485300632332865,-0.4127335365740308,-0.3792519427500225,-0.3481605231322482,-0.3194473245165699,-0.2930409626184791,-0.2688313307496099,-0.2466848811436781,-0.2264557506447162,-0.2079937218523193,-0.1911497898430458,-0.1757799308990271,-0.1617475334312987,-0.1489248446516882,-0.1371937032933456,-0.1264457638575624,-0.1165823675467563,-0.1075141761188334,-0.099160654903621
2021-01-14,-0.564,-0.6277240658441481,-0.6545327213750636,-0.6779574746681305,-0.6982536815262691,-0.7526998030332808,-0.7735980242903282,-0.770814380194035,-0.7517836226942411,-0.7220616539422382,-0.6857581986029198,-0.6458748907259451,-0.6045687724503575,-0.5633570715649387,-0.5232758331665233,-0.4850023593795991,-0.4489493256488983,-0.4153367845709144,-0.384246952155082,-0.3556656276128698,-0.3295132709152986,-0.3056681081878647,-0.283983118175283,-0.264298345283926,-0.2464496635822772,-0.2302748636618794,-0.2156177361389315,-0.2023306704354537,-0.1902761662764649,-0.1793275608945967,-0.1693692015492915,-0.1602962361299433,-0.1520141507489492,-0.1444381495181086
2021-01-15,-0.566,-0.6151521205825592,-0.6430499625721141,-0.6673957597175918,-0.6884591580053783,-0.7446876313381345,-0.7658148335739887,-0.7622354115940553,-0.7417708815862336,-0.7102561708086372,-0.6719986954938917,-0.6301368211539522,-0.5869190209868989,-0.5439206382358588,-0.502211644987252,-0.4624859932074554,-0.4251609296743672,-0.3904528793967432,-0.3584350996775622,-0.3290811951860712,-0.3022977040913885,-0.2779482691928971,-0.2558713582938829,-0.235893064664634,-0.2178361772935289,-0.2015264425761502,-0.1867967288948606,-0.1734896410650006,-0.1614590032305805,-0.1505705288305878,-0.1407019186598392,-0.1317425680103459,-0.1235930175998327,-0.1161642474709903
2021-01-18,-0.565,-0.6203920044524472,-0.6459793375630765,-0.6682461889790564,-0.6874431838339826,-0.7379967843328563,-0.7556463784402934,-0.7500901421342836,-0.7286420943545737,-0.6967718668684046,-0.6585279317453563,-0.616868681625899,-0.573920761998318,-0.5311800653228023,-0.4896676137947242,-0.4500500199999697,-0.4127321936018484,-0.3779283539580862,-0.3457161301688298,-0.3160775149684771,-0.2889296338103886,-0.264147652807623,-0.2415816447745684,-0.2210688342007181,-0.2024423278048268,-0.1855371899882909,-0.170194528174949,-0.1562641006519487,-0.1436058403268085,-0.1320905948034609,-0.1216003108060799,-0.1120278348418302,-0.1032764586041601,-0.0952593042166158
2021-01-19,-0.564,-0.6185869415179477,-0.643450571436931,-0.6650386839633243,-0.6835991972520934,-0.7319806833671101,-0.74795545079209,-0.7411111189009039,-0.7186751730501575,-0.6860496085071568,-0.6472301096812019,-0.605133936028599,-0.5618557360343028,-0.5188665579280682,-0.477168171899708,-0.4374123042293734,-0.3999923810725438,-0.36511378604833,-0.3328473690158779,-0.3031699375684895,-0.2759946650342257,-0.2511937168900751,-0.2286148976755635,-0.2080937257167425,-0.1894620316659701,-0.1725539318075264,-0.157209834542936,-0.1432789875136682,-0.1306209547356758,-0.1191063209867797,-0.1086168490052514,-0.0990452594633568,-0.0902947607163322,-0.0822784222596806
2021-01-20,-0.564,-0.6199317634697936,-0.6449562224351085,-0.6667599662212241,-0.6855844653016518,-0.7353937463970546,-0.7531739290461457,-0.7482948843668873,-0.7278355087092483,-0.6971001836202779,-0.6600241233969402,-0.6194907967220571,-0.577579873646346,-0.5357603655685685,-0.4950406050009777,-0.4560843020294198,-0.4192999936101751,-0.3849096723585967,-0.3530011647930897,-0.3235678621709121,-0.2965386396605836,-0.2718001912528569,-0.2492135261959993,-0.2286259920006834,-0.2098798885352817,-0.1928185009251004,-0.1772901927142411,-0.1631510545508465,-0.1502664891556517,-0.1385120238779156,-0.1277735724443109,-0.1179473133667778,-0.1089393105651344,-0.1006649694425019
2021-01-21,-0.562,-0.6231809077277749,-0.6462720996766869,-0.6662113077098865,-0.6832384507456395,-0.7264983768377415,-0.7386762292427784,-0.7290399823846876,-0.7045704734135394,-0.6704800131865651,-0.6306189564206113,-0.5877936863785793,-0.5440146668228367,-0.5006893786269213,-0.4587718980310704,-0.4188784335705979,-0.381376195182411,-0.3464514224023665,-0.3141611691130221,-0.2844724660398481,-0.2572917079042818,-0.2324864988251991,-0.209901704420699,-0.1893710758840727,-0.1707255091521209,-0.1537987644379272,-0.1384312845367068,-0.1244726038139361,-0.1117827251975551,-0.1002327530998257,-0.0897050006508686,-0.0800927356995355,-0.0712996883719601,-0.0632394109178386
2021-01-22,-0.561,-0.615184745332396,-0.64081787819719,-0.6630818732862671,-0.6822317689841979,-0.7322325991152114,-0.7489032157272701,-0.7421064386779377,-0.7192769623829163,-0.685971342211019,-0.6462992345111971,-0.6032607392162324,-0.5590096075600055,-0.5150580152261877,-0.4724353595914925,-0.4318109550883164,-0.3935884417941984,-0.3579780838112132,-0.3250518313440773,-0.2947849859097475,-0.2670874875764832,-0.2418271931200024,-0.2188469997668285,-0.19797726300559,-0.1790446366075988,-0.161878210806158,-0.1463136264220579,-0.1321956873418628,-0.1193798722009487,-0.107733051274125,-0.0971336407758887,-0.0874713695317752,-0.0786467887445865,-0.0705706215297636
2021-01-25,-0.564,-0.6153803194245331,-0.6436286726789728,-0.6683245074291793,-0.6897356464062919,-0.7473031319762802,-0.7696376628435955,-0.7670970507368096,-0.7474903660623711,-0.7166556974899554,-0.6789130298579229,-0.6374184042296172,-0.5944401620383917,-0.5515737942774792,-0.5099085014751807,-0.4701558479921268,-0.4327487263376848,-0.3979171225099533,-0.3657458026540037,-0.3362179531622304,-0.3092479434990078,-0.2847056977359012,-0.2624346204194614,-0.2422645957004356,-0.2240212422646768,-0.2075323418773198,-0.1926321514182682,-0.1791641453082255,-0.1669826077781189,-0.1559533950301821,-0.1459541100278389,-0.136873872715721,-0.1286128221730154,-0.1210814515859355
2021-01-26,-0.558,-0.6167889123837728,-0.6451583919384447,-0.669906790966789,-0.6913084308131134,-0.7483315433446636,-0.769539011790553,-0.7655246422909903,-0.744267513318047,-0.7117257401138666,-0.6723017575244787,-0.6292060579548364,-0.5847407984736122,-0.5405202820206063,-0.4976418005283851,-0.4568175245572088,-0.4184758918990234,-0.3828391719396156,-0.3499824715093269,-0.3198783278943455,-0.2924301466812093,-0.2674970390005113,-0.2449120568031708,-0.2244953859025704,-0.2060637105798277,-0.1894366913739191,-0.1744412839541596,-0.1609144595065665,-0.1487047561555323,-0.1376729888757784,-0.1276923660032856,-0.1186481989711079,-0.1104373444301969,-0.1029674814236916
2021-01-27,-0.563,-0.6247397218166715,-0.6534262297810594,-0.6785064901270645,-0.7002513324425644,-0.7587020519042351,-0.7813165495565966,-0.7785892630593048,-0.758441652941003,-0.7268035335240794,-0.68806913233399,-0.6454540485439457,-0.6012739323226821,-0.5571614336958302,-0.5142345581907244,-0.4732268455642288,-0.4345876195514062,-0.3985588302443821,-0.3652336377104013,-0.3346007946647926,-0.3065780204402628,-0.2810368725032561,-0.2578210788411534,-0.2367598654758329,-0.2176774748121328,-0.2003998038687915,-0.184758881797753,-0.170595741624131,-0.1577621123961865,-0.1461212574139181,-0.135548205939497,-0.12592956504592,-0.1171630512767438,-0.1091568455960643
